##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	ANCIENT.SIM.CONT.COV-7.5.RUN-3.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	3890
Sequences flagged as poor quality	0
Sequence length	30-49
%GC	37
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
8706	1	-0.2877604166666643
8706	2	1.37890625
8706	3	0.9791666666666643
8706	4	-2.75390625
8706	5	0.3346354166666643
8706	6	1.6888020833333357
8706	7	1.5442708333333357
8706	8	0.23828125
8706	9	1.3828125
8706	10	0.98046875
8706	11	1.3125
8706	12	1.1080729166666643
8706	13	0.8541666666666643
8706	14	-20.71484375
8706	15	0.984375
8706	16	1.2083333333333357
8706	17	0.9596354166666643
8706	18	0.94921875
8706	19	1.4244791666666643
8706	20	1.4010416666666643
8706	21	1.1549479166666643
8706	22	1.21875
8706	23	0.1106770833333357
8706	24	1.3059895833333357
8706	25	1.3216145833333357
8706	26	1.2369791666666643
8706	27	1.21484375
8706	28	1.03515625
8706	29	1.1419270833333357
8706	30	1.3059895833333357
8706	31	7.91796875
8706	32	11.638020833333332
8706	33	18.080729166666668
8706	34	21.5078125
8706	35	24.489583333333336
8706	36	-11.184895833333334
8706	37	-9.486979166666666
8706	38	-8.020833333333334
8706	39	-5.6796875
8706	40	-4.736979166666667
8706	41	-3.53125
8706	42	-2.9791666666666665
8706	43	-2.6953125
8706	44	-2.2473958333333335
8706	45	-1.2552083333333333
8706	46	-1.125
8706	47	-0.9869791666666666
8706	48	-0.5885416666666666
8706	49	-0.5442708333333334
8707	1	0.7122395833333357
8707	2	0.37890625
8707	3	-0.020833333333335702
8707	4	-0.75390625
8707	5	-0.6653645833333357
8707	6	1.6888020833333357
8707	7	1.5442708333333357
8707	8	-0.76171875
8707	9	1.3828125
8707	10	0.98046875
8707	11	1.3125
8707	12	1.1080729166666643
8707	13	0.8541666666666643
8707	14	1.28515625
8707	15	0.984375
8707	16	-20.791666666666664
8707	17	0.9596354166666643
8707	18	0.94921875
8707	19	1.4244791666666643
8707	20	1.4010416666666643
8707	21	1.1549479166666643
8707	22	0.21875
8707	23	1.1106770833333357
8707	24	1.3059895833333357
8707	25	1.3216145833333357
8707	26	1.2369791666666643
8707	27	1.21484375
8707	28	1.03515625
8707	29	1.1419270833333357
8707	30	1.3059895833333357
8707	31	-30.08203125
8707	32	-26.361979166666668
8707	33	-19.919270833333332
8707	34	-16.4921875
8707	35	-13.510416666666666
8707	36	-11.184895833333334
8707	37	-9.486979166666666
8707	38	-8.020833333333334
8707	39	-5.6796875
8707	40	-4.736979166666667
8707	41	-3.53125
8707	42	-2.9791666666666665
8707	43	-2.6953125
8707	44	-2.2473958333333335
8707	45	-1.2552083333333333
8707	46	-1.125
8707	47	-0.9869791666666666
8707	48	-0.5885416666666666
8707	49	-0.5442708333333334
8713	1	0.7122395833333357
8713	2	1.37890625
8713	3	0.9791666666666643
8713	4	-0.75390625
8713	5	0.3346354166666643
8713	6	1.6888020833333357
8713	7	1.5442708333333357
8713	8	1.23828125
8713	9	1.3828125
8713	10	0.98046875
8713	11	1.3125
8713	12	1.1080729166666643
8713	13	0.8541666666666643
8713	14	1.28515625
8713	15	0.984375
8713	16	1.2083333333333357
8713	17	0.9596354166666643
8713	18	-6.05078125
8713	19	1.4244791666666643
8713	20	1.4010416666666643
8713	21	1.1549479166666643
8713	22	-9.78125
8713	23	1.1106770833333357
8713	24	1.3059895833333357
8713	25	1.3216145833333357
8713	26	1.2369791666666643
8713	27	-7.78515625
8713	28	1.03515625
8713	29	-2.8580729166666643
8713	30	1.3059895833333357
8713	31	-30.08203125
8713	32	-26.361979166666668
8713	33	-19.919270833333332
8713	34	-16.4921875
8713	35	-13.510416666666666
8713	36	-11.184895833333334
8713	37	-9.486979166666666
8713	38	-8.020833333333334
8713	39	-5.6796875
8713	40	-4.736979166666667
8713	41	-3.53125
8713	42	-2.9791666666666665
8713	43	-2.6953125
8713	44	-2.2473958333333335
8713	45	-1.2552083333333333
8713	46	-1.125
8713	47	-0.9869791666666666
8713	48	-0.5885416666666666
8713	49	-0.5442708333333334
8714	1	0.7122395833333357
8714	2	0.37890625
8714	3	0.9791666666666643
8714	4	0.24609375
8714	5	-2.6653645833333357
8714	6	-20.311197916666664
8714	7	1.5442708333333357
8714	8	1.23828125
8714	9	1.3828125
8714	10	0.98046875
8714	11	1.3125
8714	12	1.1080729166666643
8714	13	0.8541666666666643
8714	14	1.28515625
8714	15	0.984375
8714	16	1.2083333333333357
8714	17	0.9596354166666643
8714	18	0.94921875
8714	19	1.4244791666666643
8714	20	-21.598958333333336
8714	21	1.1549479166666643
8714	22	1.21875
8714	23	1.1106770833333357
8714	24	1.3059895833333357
8714	25	1.3216145833333357
8714	26	1.2369791666666643
8714	27	1.21484375
8714	28	1.03515625
8714	29	-0.8580729166666643
8714	30	0.3059895833333357
8714	31	6.91796875
8714	32	11.638020833333332
8714	33	-19.919270833333332
8714	34	-16.4921875
8714	35	-13.510416666666666
8714	36	-11.184895833333334
8714	37	-9.486979166666666
8714	38	-8.020833333333334
8714	39	-5.6796875
8714	40	-4.736979166666667
8714	41	-3.53125
8714	42	-2.9791666666666665
8714	43	-2.6953125
8714	44	-2.2473958333333335
8714	45	-1.2552083333333333
8714	46	-1.125
8714	47	-0.9869791666666666
8714	48	-0.5885416666666666
8714	49	-0.5442708333333334
8776	1	-0.2877604166666643
8776	2	1.37890625
8776	3	0.9791666666666643
8776	4	-1.75390625
8776	5	1.3346354166666643
8776	6	1.6888020833333357
8776	7	1.5442708333333357
8776	8	1.23828125
8776	9	-20.6171875
8776	10	0.98046875
8776	11	1.3125
8776	12	1.1080729166666643
8776	13	0.8541666666666643
8776	14	0.28515625
8776	15	0.984375
8776	16	1.2083333333333357
8776	17	-2.0403645833333357
8776	18	-0.05078125
8776	19	-7.575520833333336
8776	20	1.4010416666666643
8776	21	1.1549479166666643
8776	22	1.21875
8776	23	1.1106770833333357
8776	24	1.3059895833333357
8776	25	-0.6783854166666643
8776	26	1.2369791666666643
8776	27	1.21484375
8776	28	1.03515625
8776	29	1.1419270833333357
8776	30	1.3059895833333357
8776	31	-30.08203125
8776	32	-26.361979166666668
8776	33	-19.919270833333332
8776	34	-16.4921875
8776	35	-13.510416666666666
8776	36	-11.184895833333334
8776	37	-9.486979166666666
8776	38	-8.020833333333334
8776	39	-5.6796875
8776	40	-4.736979166666667
8776	41	-3.53125
8776	42	-2.9791666666666665
8776	43	-2.6953125
8776	44	-2.2473958333333335
8776	45	-1.2552083333333333
8776	46	-1.125
8776	47	-0.9869791666666666
8776	48	-0.5885416666666666
8776	49	-0.5442708333333334
8809	1	-0.2877604166666643
8809	2	1.37890625
8809	3	0.9791666666666643
8809	4	1.24609375
8809	5	0.3346354166666643
8809	6	1.6888020833333357
8809	7	1.5442708333333357
8809	8	-20.76171875
8809	9	1.3828125
8809	10	0.98046875
8809	11	1.3125
8809	12	1.1080729166666643
8809	13	0.8541666666666643
8809	14	-20.71484375
8809	15	0.984375
8809	16	1.2083333333333357
8809	17	0.9596354166666643
8809	18	0.94921875
8809	19	1.4244791666666643
8809	20	1.4010416666666643
8809	21	1.1549479166666643
8809	22	1.21875
8809	23	1.1106770833333357
8809	24	1.3059895833333357
8809	25	1.3216145833333357
8809	26	1.2369791666666643
8809	27	1.21484375
8809	28	1.03515625
8809	29	1.1419270833333357
8809	30	1.3059895833333357
8809	31	7.91796875
8809	32	-26.361979166666668
8809	33	-19.919270833333332
8809	34	-16.4921875
8809	35	-13.510416666666666
8809	36	-11.184895833333334
8809	37	-9.486979166666666
8809	38	-8.020833333333334
8809	39	-5.6796875
8809	40	-4.736979166666667
8809	41	-3.53125
8809	42	-2.9791666666666665
8809	43	-2.6953125
8809	44	-2.2473958333333335
8809	45	-1.2552083333333333
8809	46	-1.125
8809	47	-0.9869791666666666
8809	48	-0.5885416666666666
8809	49	-0.5442708333333334
8822	1	0.7122395833333357
8822	2	0.37890625
8822	3	-0.020833333333335702
8822	4	-0.75390625
8822	5	1.3346354166666643
8822	6	1.6888020833333357
8822	7	1.5442708333333357
8822	8	1.23828125
8822	9	1.3828125
8822	10	0.98046875
8822	11	1.3125
8822	12	1.1080729166666643
8822	13	-0.1458333333333357
8822	14	1.28515625
8822	15	0.984375
8822	16	1.2083333333333357
8822	17	0.9596354166666643
8822	18	0.94921875
8822	19	-0.5755208333333357
8822	20	1.4010416666666643
8822	21	1.1549479166666643
8822	22	1.21875
8822	23	1.1106770833333357
8822	24	1.3059895833333357
8822	25	1.3216145833333357
8822	26	1.2369791666666643
8822	27	1.21484375
8822	28	1.03515625
8822	29	1.1419270833333357
8822	30	-0.6940104166666643
8822	31	-30.08203125
8822	32	-26.361979166666668
8822	33	-19.919270833333332
8822	34	-16.4921875
8822	35	-13.510416666666666
8822	36	-11.184895833333334
8822	37	-9.486979166666666
8822	38	-8.020833333333334
8822	39	-5.6796875
8822	40	-4.736979166666667
8822	41	-3.53125
8822	42	-2.9791666666666665
8822	43	-2.6953125
8822	44	-2.2473958333333335
8822	45	-1.2552083333333333
8822	46	-1.125
8822	47	-0.9869791666666666
8822	48	-0.5885416666666666
8822	49	-0.5442708333333334
8917	1	0.7122395833333357
8917	2	0.37890625
8917	3	-0.020833333333335702
8917	4	1.24609375
8917	5	1.3346354166666643
8917	6	0.6888020833333357
8917	7	-0.4557291666666643
8917	8	1.23828125
8917	9	1.3828125
8917	10	-1.01953125
8917	11	1.3125
8917	12	1.1080729166666643
8917	13	0.8541666666666643
8917	14	1.28515625
8917	15	0.984375
8917	16	0.2083333333333357
8917	17	0.9596354166666643
8917	18	0.94921875
8917	19	1.4244791666666643
8917	20	1.4010416666666643
8917	21	-0.8450520833333357
8917	22	1.21875
8917	23	1.1106770833333357
8917	24	1.3059895833333357
8917	25	1.3216145833333357
8917	26	1.2369791666666643
8917	27	1.21484375
8917	28	1.03515625
8917	29	1.1419270833333357
8917	30	1.3059895833333357
8917	31	7.91796875
8917	32	11.638020833333332
8917	33	-19.919270833333332
8917	34	-16.4921875
8917	35	-13.510416666666666
8917	36	-11.184895833333334
8917	37	-9.486979166666666
8917	38	-8.020833333333334
8917	39	-5.6796875
8917	40	-4.736979166666667
8917	41	-3.53125
8917	42	-2.9791666666666665
8917	43	-2.6953125
8917	44	-2.2473958333333335
8917	45	-1.2552083333333333
8917	46	-1.125
8917	47	-0.9869791666666666
8917	48	-0.5885416666666666
8917	49	-0.5442708333333334
8934	1	-0.2877604166666643
8934	2	0.37890625
8934	3	-0.020833333333335702
8934	4	0.24609375
8934	5	1.3346354166666643
8934	6	-0.3111979166666643
8934	7	1.5442708333333357
8934	8	1.23828125
8934	9	-20.6171875
8934	10	0.98046875
8934	11	1.3125
8934	12	1.1080729166666643
8934	13	0.8541666666666643
8934	14	1.28515625
8934	15	0.984375
8934	16	1.2083333333333357
8934	17	0.9596354166666643
8934	18	-23.05078125
8934	19	1.4244791666666643
8934	20	1.4010416666666643
8934	21	1.1549479166666643
8934	22	1.21875
8934	23	1.1106770833333357
8934	24	1.3059895833333357
8934	25	1.3216145833333357
8934	26	1.2369791666666643
8934	27	1.21484375
8934	28	1.03515625
8934	29	1.1419270833333357
8934	30	1.3059895833333357
8934	31	7.91796875
8934	32	11.638020833333332
8934	33	18.080729166666668
8934	34	21.5078125
8934	35	20.489583333333336
8934	36	22.815104166666664
8934	37	28.513020833333336
8934	38	29.979166666666664
8934	39	32.3203125
8934	40	33.263020833333336
8934	41	29.46875
8934	42	32.020833333333336
8934	43	35.3046875
8934	44	35.752604166666664
8934	45	36.744791666666664
8934	46	-1.125
8934	47	-0.9869791666666666
8934	48	-0.5885416666666666
8934	49	-0.5442708333333334
9087	1	-1.2877604166666643
9087	2	0.37890625
9087	3	0.9791666666666643
9087	4	-0.75390625
9087	5	0.3346354166666643
9087	6	1.6888020833333357
9087	7	1.5442708333333357
9087	8	1.23828125
9087	9	1.3828125
9087	10	0.98046875
9087	11	1.3125
9087	12	1.1080729166666643
9087	13	0.8541666666666643
9087	14	1.28515625
9087	15	0.984375
9087	16	1.2083333333333357
9087	17	0.9596354166666643
9087	18	0.94921875
9087	19	1.4244791666666643
9087	20	1.4010416666666643
9087	21	1.1549479166666643
9087	22	1.21875
9087	23	1.1106770833333357
9087	24	1.3059895833333357
9087	25	1.3216145833333357
9087	26	1.2369791666666643
9087	27	1.21484375
9087	28	-1.96484375
9087	29	1.1419270833333357
9087	30	1.3059895833333357
9087	31	5.91796875
9087	32	11.638020833333332
9087	33	18.080729166666668
9087	34	-0.4921875
9087	35	24.489583333333336
9087	36	26.815104166666664
9087	37	28.513020833333336
9087	38	26.979166666666664
9087	39	32.3203125
9087	40	33.263020833333336
9087	41	34.46875
9087	42	34.020833333333336
9087	43	-2.6953125
9087	44	-2.2473958333333335
9087	45	-1.2552083333333333
9087	46	-1.125
9087	47	-0.9869791666666666
9087	48	-0.5885416666666666
9087	49	-0.5442708333333334
9127	1	0.7122395833333357
9127	2	1.37890625
9127	3	0.9791666666666643
9127	4	1.24609375
9127	5	1.3346354166666643
9127	6	-0.3111979166666643
9127	7	1.5442708333333357
9127	8	1.23828125
9127	9	1.3828125
9127	10	0.98046875
9127	11	1.3125
9127	12	1.1080729166666643
9127	13	0.8541666666666643
9127	14	1.28515625
9127	15	0.984375
9127	16	1.2083333333333357
9127	17	0.9596354166666643
9127	18	-0.05078125
9127	19	1.4244791666666643
9127	20	1.4010416666666643
9127	21	-20.845052083333336
9127	22	1.21875
9127	23	-1.8893229166666643
9127	24	1.3059895833333357
9127	25	1.3216145833333357
9127	26	1.2369791666666643
9127	27	1.21484375
9127	28	1.03515625
9127	29	-22.858072916666664
9127	30	1.3059895833333357
9127	31	7.91796875
9127	32	11.638020833333332
9127	33	18.080729166666668
9127	34	21.5078125
9127	35	-13.510416666666666
9127	36	-11.184895833333334
9127	37	-9.486979166666666
9127	38	-8.020833333333334
9127	39	-5.6796875
9127	40	-4.736979166666667
9127	41	-3.53125
9127	42	-2.9791666666666665
9127	43	-2.6953125
9127	44	-2.2473958333333335
9127	45	-1.2552083333333333
9127	46	-1.125
9127	47	-0.9869791666666666
9127	48	-0.5885416666666666
9127	49	-0.5442708333333334
9237	1	0.7122395833333357
9237	2	0.37890625
9237	3	0.9791666666666643
9237	4	0.24609375
9237	5	1.3346354166666643
9237	6	1.6888020833333357
9237	7	-0.4557291666666643
9237	8	1.23828125
9237	9	1.3828125
9237	10	0.98046875
9237	11	0.3125
9237	12	1.1080729166666643
9237	13	-3.1458333333333357
9237	14	1.28515625
9237	15	0.984375
9237	16	1.2083333333333357
9237	17	0.9596354166666643
9237	18	0.94921875
9237	19	1.4244791666666643
9237	20	0.4010416666666643
9237	21	1.1549479166666643
9237	22	1.21875
9237	23	1.1106770833333357
9237	24	1.3059895833333357
9237	25	1.3216145833333357
9237	26	1.2369791666666643
9237	27	1.21484375
9237	28	1.03515625
9237	29	1.1419270833333357
9237	30	1.3059895833333357
9237	31	-30.08203125
9237	32	-26.361979166666668
9237	33	-19.919270833333332
9237	34	-16.4921875
9237	35	-13.510416666666666
9237	36	-11.184895833333334
9237	37	-9.486979166666666
9237	38	-8.020833333333334
9237	39	-5.6796875
9237	40	-4.736979166666667
9237	41	-3.53125
9237	42	-2.9791666666666665
9237	43	-2.6953125
9237	44	-2.2473958333333335
9237	45	-1.2552083333333333
9237	46	-1.125
9237	47	-0.9869791666666666
9237	48	-0.5885416666666666
9237	49	-0.5442708333333334
9281	1	-0.2877604166666643
9281	2	1.37890625
9281	3	-0.020833333333335702
9281	4	1.24609375
9281	5	0.3346354166666643
9281	6	1.6888020833333357
9281	7	1.5442708333333357
9281	8	1.23828125
9281	9	1.3828125
9281	10	-21.01953125
9281	11	1.3125
9281	12	1.1080729166666643
9281	13	0.8541666666666643
9281	14	1.28515625
9281	15	0.984375
9281	16	1.2083333333333357
9281	17	0.9596354166666643
9281	18	0.94921875
9281	19	-9.575520833333336
9281	20	-12.598958333333336
9281	21	1.1549479166666643
9281	22	1.21875
9281	23	-7.889322916666664
9281	24	1.3059895833333357
9281	25	1.3216145833333357
9281	26	1.2369791666666643
9281	27	1.21484375
9281	28	-2.96484375
9281	29	1.1419270833333357
9281	30	1.3059895833333357
9281	31	6.91796875
9281	32	11.638020833333332
9281	33	-19.919270833333332
9281	34	-16.4921875
9281	35	-13.510416666666666
9281	36	-11.184895833333334
9281	37	-9.486979166666666
9281	38	-8.020833333333334
9281	39	-5.6796875
9281	40	-4.736979166666667
9281	41	-3.53125
9281	42	-2.9791666666666665
9281	43	-2.6953125
9281	44	-2.2473958333333335
9281	45	-1.2552083333333333
9281	46	-1.125
9281	47	-0.9869791666666666
9281	48	-0.5885416666666666
9281	49	-0.5442708333333334
9291	1	-0.2877604166666643
9291	2	1.37890625
9291	3	0.9791666666666643
9291	4	0.24609375
9291	5	1.3346354166666643
9291	6	-8.311197916666664
9291	7	0.5442708333333357
9291	8	1.23828125
9291	9	-10.6171875
9291	10	0.98046875
9291	11	1.3125
9291	12	0.1080729166666643
9291	13	0.8541666666666643
9291	14	1.28515625
9291	15	-1.015625
9291	16	1.2083333333333357
9291	17	0.9596354166666643
9291	18	-21.05078125
9291	19	1.4244791666666643
9291	20	1.4010416666666643
9291	21	-2.8450520833333357
9291	22	1.21875
9291	23	1.1106770833333357
9291	24	1.3059895833333357
9291	25	1.3216145833333357
9291	26	1.2369791666666643
9291	27	1.21484375
9291	28	1.03515625
9291	29	1.1419270833333357
9291	30	1.3059895833333357
9291	31	7.91796875
9291	32	11.638020833333332
9291	33	18.080729166666668
9291	34	21.5078125
9291	35	24.489583333333336
9291	36	26.815104166666664
9291	37	-9.486979166666666
9291	38	-8.020833333333334
9291	39	-5.6796875
9291	40	-4.736979166666667
9291	41	-3.53125
9291	42	-2.9791666666666665
9291	43	-2.6953125
9291	44	-2.2473958333333335
9291	45	-1.2552083333333333
9291	46	-1.125
9291	47	-0.9869791666666666
9291	48	-0.5885416666666666
9291	49	-0.5442708333333334
9340	1	-1.2877604166666643
9340	2	0.37890625
9340	3	0.9791666666666643
9340	4	1.24609375
9340	5	1.3346354166666643
9340	6	1.6888020833333357
9340	7	1.5442708333333357
9340	8	1.23828125
9340	9	1.3828125
9340	10	0.98046875
9340	11	1.3125
9340	12	1.1080729166666643
9340	13	-0.1458333333333357
9340	14	1.28515625
9340	15	0.984375
9340	16	1.2083333333333357
9340	17	0.9596354166666643
9340	18	0.94921875
9340	19	1.4244791666666643
9340	20	1.4010416666666643
9340	21	1.1549479166666643
9340	22	1.21875
9340	23	1.1106770833333357
9340	24	1.3059895833333357
9340	25	1.3216145833333357
9340	26	-0.7630208333333357
9340	27	1.21484375
9340	28	-20.96484375
9340	29	1.1419270833333357
9340	30	0.3059895833333357
9340	31	7.91796875
9340	32	11.638020833333332
9340	33	-19.919270833333332
9340	34	-16.4921875
9340	35	-13.510416666666666
9340	36	-11.184895833333334
9340	37	-9.486979166666666
9340	38	-8.020833333333334
9340	39	-5.6796875
9340	40	-4.736979166666667
9340	41	-3.53125
9340	42	-2.9791666666666665
9340	43	-2.6953125
9340	44	-2.2473958333333335
9340	45	-1.2552083333333333
9340	46	-1.125
9340	47	-0.9869791666666666
9340	48	-0.5885416666666666
9340	49	-0.5442708333333334
9417	1	0.7122395833333357
9417	2	1.37890625
9417	3	-0.020833333333335702
9417	4	0.24609375
9417	5	1.3346354166666643
9417	6	1.6888020833333357
9417	7	-7.455729166666664
9417	8	1.23828125
9417	9	1.3828125
9417	10	0.98046875
9417	11	-20.6875
9417	12	1.1080729166666643
9417	13	0.8541666666666643
9417	14	1.28515625
9417	15	0.984375
9417	16	1.2083333333333357
9417	17	-0.0403645833333357
9417	18	0.94921875
9417	19	1.4244791666666643
9417	20	1.4010416666666643
9417	21	1.1549479166666643
9417	22	1.21875
9417	23	1.1106770833333357
9417	24	1.3059895833333357
9417	25	-5.678385416666664
9417	26	1.2369791666666643
9417	27	1.21484375
9417	28	1.03515625
9417	29	1.1419270833333357
9417	30	1.3059895833333357
9417	31	7.91796875
9417	32	-2.361979166666668
9417	33	18.080729166666668
9417	34	-16.4921875
9417	35	-13.510416666666666
9417	36	-11.184895833333334
9417	37	-9.486979166666666
9417	38	-8.020833333333334
9417	39	-5.6796875
9417	40	-4.736979166666667
9417	41	-3.53125
9417	42	-2.9791666666666665
9417	43	-2.6953125
9417	44	-2.2473958333333335
9417	45	-1.2552083333333333
9417	46	-1.125
9417	47	-0.9869791666666666
9417	48	-0.5885416666666666
9417	49	-0.5442708333333334
9453	1	0.7122395833333357
9453	2	1.37890625
9453	3	0.9791666666666643
9453	4	1.24609375
9453	5	-0.6653645833333357
9453	6	-1.3111979166666643
9453	7	1.5442708333333357
9453	8	1.23828125
9453	9	1.3828125
9453	10	0.98046875
9453	11	0.3125
9453	12	-1.8919270833333357
9453	13	0.8541666666666643
9453	14	-0.71484375
9453	15	0.984375
9453	16	1.2083333333333357
9453	17	0.9596354166666643
9453	18	0.94921875
9453	19	-7.575520833333336
9453	20	1.4010416666666643
9453	21	1.1549479166666643
9453	22	1.21875
9453	23	1.1106770833333357
9453	24	1.3059895833333357
9453	25	1.3216145833333357
9453	26	1.2369791666666643
9453	27	1.21484375
9453	28	1.03515625
9453	29	1.1419270833333357
9453	30	1.3059895833333357
9453	31	7.91796875
9453	32	11.638020833333332
9453	33	-19.919270833333332
9453	34	-16.4921875
9453	35	-13.510416666666666
9453	36	-11.184895833333334
9453	37	-9.486979166666666
9453	38	-8.020833333333334
9453	39	-5.6796875
9453	40	-4.736979166666667
9453	41	-3.53125
9453	42	-2.9791666666666665
9453	43	-2.6953125
9453	44	-2.2473958333333335
9453	45	-1.2552083333333333
9453	46	-1.125
9453	47	-0.9869791666666666
9453	48	-0.5885416666666666
9453	49	-0.5442708333333334
9560	1	0.7122395833333357
9560	2	1.37890625
9560	3	0.9791666666666643
9560	4	0.24609375
9560	5	1.3346354166666643
9560	6	1.6888020833333357
9560	7	1.5442708333333357
9560	8	1.23828125
9560	9	1.3828125
9560	10	0.98046875
9560	11	1.3125
9560	12	1.1080729166666643
9560	13	0.8541666666666643
9560	14	-5.71484375
9560	15	0.984375
9560	16	1.2083333333333357
9560	17	0.9596354166666643
9560	18	0.94921875
9560	19	1.4244791666666643
9560	20	-3.5989583333333357
9560	21	1.1549479166666643
9560	22	1.21875
9560	23	1.1106770833333357
9560	24	1.3059895833333357
9560	25	1.3216145833333357
9560	26	-0.7630208333333357
9560	27	1.21484375
9560	28	1.03515625
9560	29	1.1419270833333357
9560	30	1.3059895833333357
9560	31	7.91796875
9560	32	11.638020833333332
9560	33	-19.919270833333332
9560	34	-16.4921875
9560	35	-13.510416666666666
9560	36	-11.184895833333334
9560	37	-9.486979166666666
9560	38	-8.020833333333334
9560	39	-5.6796875
9560	40	-4.736979166666667
9560	41	-3.53125
9560	42	-2.9791666666666665
9560	43	-2.6953125
9560	44	-2.2473958333333335
9560	45	-1.2552083333333333
9560	46	-1.125
9560	47	-0.9869791666666666
9560	48	-0.5885416666666666
9560	49	-0.5442708333333334
9609	1	-0.2877604166666643
9609	2	1.37890625
9609	3	-1.0208333333333357
9609	4	1.24609375
9609	5	0.3346354166666643
9609	6	0.6888020833333357
9609	7	-21.455729166666664
9609	8	1.23828125
9609	9	-5.6171875
9609	10	0.98046875
9609	11	1.3125
9609	12	0.1080729166666643
9609	13	0.8541666666666643
9609	14	1.28515625
9609	15	0.984375
9609	16	-22.791666666666664
9609	17	0.9596354166666643
9609	18	0.94921875
9609	19	1.4244791666666643
9609	20	1.4010416666666643
9609	21	1.1549479166666643
9609	22	1.21875
9609	23	1.1106770833333357
9609	24	1.3059895833333357
9609	25	-0.6783854166666643
9609	26	-8.763020833333336
9609	27	1.21484375
9609	28	1.03515625
9609	29	1.1419270833333357
9609	30	1.3059895833333357
9609	31	7.91796875
9609	32	11.638020833333332
9609	33	18.080729166666668
9609	34	21.5078125
9609	35	24.489583333333336
9609	36	26.815104166666664
9609	37	28.513020833333336
9609	38	29.979166666666664
9609	39	21.3203125
9609	40	33.263020833333336
9609	41	34.46875
9609	42	35.020833333333336
9609	43	35.3046875
9609	44	24.752604166666668
9609	45	-1.2552083333333333
9609	46	-1.125
9609	47	-0.9869791666666666
9609	48	-0.5885416666666666
9609	49	-0.5442708333333334
9628	1	0.7122395833333357
9628	2	1.37890625
9628	3	0.9791666666666643
9628	4	-0.75390625
9628	5	1.3346354166666643
9628	6	1.6888020833333357
9628	7	1.5442708333333357
9628	8	1.23828125
9628	9	1.3828125
9628	10	0.98046875
9628	11	0.3125
9628	12	1.1080729166666643
9628	13	0.8541666666666643
9628	14	-1.71484375
9628	15	0.984375
9628	16	1.2083333333333357
9628	17	0.9596354166666643
9628	18	0.94921875
9628	19	1.4244791666666643
9628	20	1.4010416666666643
9628	21	1.1549479166666643
9628	22	-12.78125
9628	23	1.1106770833333357
9628	24	1.3059895833333357
9628	25	1.3216145833333357
9628	26	1.2369791666666643
9628	27	-2.78515625
9628	28	1.03515625
9628	29	1.1419270833333357
9628	30	1.3059895833333357
9628	31	-30.08203125
9628	32	-26.361979166666668
9628	33	-19.919270833333332
9628	34	-16.4921875
9628	35	-13.510416666666666
9628	36	-11.184895833333334
9628	37	-9.486979166666666
9628	38	-8.020833333333334
9628	39	-5.6796875
9628	40	-4.736979166666667
9628	41	-3.53125
9628	42	-2.9791666666666665
9628	43	-2.6953125
9628	44	-2.2473958333333335
9628	45	-1.2552083333333333
9628	46	-1.125
9628	47	-0.9869791666666666
9628	48	-0.5885416666666666
9628	49	-0.5442708333333334
9652	1	-0.2877604166666643
9652	2	-0.62109375
9652	3	0.9791666666666643
9652	4	1.24609375
9652	5	1.3346354166666643
9652	6	1.6888020833333357
9652	7	1.5442708333333357
9652	8	1.23828125
9652	9	-2.6171875
9652	10	0.98046875
9652	11	1.3125
9652	12	1.1080729166666643
9652	13	0.8541666666666643
9652	14	-20.71484375
9652	15	0.984375
9652	16	1.2083333333333357
9652	17	0.9596354166666643
9652	18	0.94921875
9652	19	1.4244791666666643
9652	20	1.4010416666666643
9652	21	1.1549479166666643
9652	22	1.21875
9652	23	-0.8893229166666643
9652	24	1.3059895833333357
9652	25	1.3216145833333357
9652	26	1.2369791666666643
9652	27	1.21484375
9652	28	1.03515625
9652	29	1.1419270833333357
9652	30	1.3059895833333357
9652	31	7.91796875
9652	32	7.638020833333332
9652	33	9.080729166666668
9652	34	21.5078125
9652	35	13.489583333333334
9652	36	26.815104166666664
9652	37	28.513020833333336
9652	38	29.979166666666664
9652	39	28.3203125
9652	40	33.263020833333336
9652	41	-3.53125
9652	42	-2.9791666666666665
9652	43	-2.6953125
9652	44	-2.2473958333333335
9652	45	-1.2552083333333333
9652	46	-1.125
9652	47	-0.9869791666666666
9652	48	-0.5885416666666666
9652	49	-0.5442708333333334
9694	1	-0.2877604166666643
9694	2	-0.62109375
9694	3	-1.0208333333333357
9694	4	1.24609375
9694	5	1.3346354166666643
9694	6	1.6888020833333357
9694	7	1.5442708333333357
9694	8	0.23828125
9694	9	1.3828125
9694	10	-23.01953125
9694	11	1.3125
9694	12	1.1080729166666643
9694	13	0.8541666666666643
9694	14	-0.71484375
9694	15	0.984375
9694	16	-20.791666666666664
9694	17	0.9596354166666643
9694	18	0.94921875
9694	19	1.4244791666666643
9694	20	1.4010416666666643
9694	21	1.1549479166666643
9694	22	1.21875
9694	23	1.1106770833333357
9694	24	1.3059895833333357
9694	25	1.3216145833333357
9694	26	0.2369791666666643
9694	27	1.21484375
9694	28	-2.96484375
9694	29	1.1419270833333357
9694	30	1.3059895833333357
9694	31	-30.08203125
